Date,AAPL,SPY,ret,logret,mkt_ret,mkt_logret,vol_20,vol_60,vol_252,beta_rolling,cum_return,rolling_max,drawdown
2024-06-10,192.0031280517578,527.3689575195312,-0.019147836579684996,-0.019333530650496172,0.0030898100930623063,0.0030850464398568,0.01022358600031872,0.015257200076266679,0.012773933778470642,0.9843928814888593,2.646912924253106,2.7081727278158327,-0.02262034579017913
2024-06-11,205.9519805908203,528.6390380859375,0.07264909004660769,0.07013137385727287,0.0024083339534810566,0.0024054385650417293,0.018497135642817165,0.017764344520689968,0.01356084319694828,0.99539412834068,2.8392087396326997,2.8392087396326997,0.0
2024-06-12,211.8377685546875,532.9808349609375,0.028578447980847077,0.02817770136923358,0.008213159759673738,0.00817961530851711,0.019206140763606036,0.018060017725089975,0.013642083577504693,1.026378674273133,2.9203489189050593,2.9203489189050593,0.0
2024-06-13,213.00099182128906,534.053955078125,0.005491104228192656,0.005476083078746191,0.0020134309656107963,0.002011406730134346,0.019161455855712432,0.018014256223086375,0.013643795814838888,1.024827094846959,2.9363848592014565,2.9363848592014565,0.0
2024-06-14,211.2611083984375,534.3788452148438,-0.008168428738169253,-0.008201973147159331,0.0006083470286653014,0.0006081620606243621,0.01939722283547445,0.01801410534117559,0.013654168033489572,1.0191917075993404,2.9123992087312303,2.9363848592014565,-0.008168428738169253
2024-06-17,215.4169464111328,538.6318359375,0.019671571564688684,0.019480586784630282,0.007958755779238214,0.007927251926381896,0.019587006597759544,0.017188170575973053,0.013690541590931854,1.0336429321657359,2.9696906781907293,2.9696906781907293,0.0
2024-06-18,213.05068969726562,540.00048828125,-0.010984543014322945,-0.011045318577938138,0.0025409792968658085,0.0025377564672466905,0.019987593170583084,0.017296816510714554,0.01370415271585484,1.0305458818062185,2.9370699831969094,2.9696906781907293,-0.010984543014322945
2024-06-20,208.4673614501953,538.533447265625,-0.0215128533664124,-0.021747628018088574,-0.002716740164984688,-0.0027204372009889686,0.02090497506098119,0.017536058026048715,0.013775398628108419,1.0530367955645492,2.873885227321503,2.9696906781907293,-0.032261087517571174
2024-06-21,206.29005432128906,537.8115234375,-0.010444355000034045,-0.010499280048245104,-0.0013405366589401835,-0.0013414359820140458,0.0210030995670628,0.017580175739360285,0.013787341273261497,1.0569999537812582,2.8438693497780037,2.9696906781907293,-0.04236849626688455
2024-06-24,206.93626403808594,536.063232421875,0.003132529674893636,0.0031276335260346237,-0.003250750382681522,-0.0032560455503330235,0.02013989847392737,0.017426174424454318,0.01375144835724167,1.0635589574283917,2.852777854907704,2.9696906781907293,-0.039368687163827465
2024-06-25,207.86090087890625,538.1275634765625,0.004468220420999369,0.004458267560836258,0.003850909612586273,0.0038435138410486485,0.019973177657351175,0.017332435773637224,0.013752927816588377,1.0791548900542673,2.8655246951755773,2.9696906781907293,-0.03507637471476144
2024-06-26,212.01670837402344,538.7991943359375,0.019993214103975365,0.01979597443480964,0.001248088566651262,0.0012473103515697542,0.02021039359320947,0.01738953021455369,0.013797550991047186,1.0803805507776847,2.9228157439264515,2.9696906781907293,-0.015784450080449486
2024-06-27,212.86180114746094,539.6486206054688,0.0039859725203668095,0.0039780495786736845,0.0015765173342141559,0.0015752759353149398,0.020189963592335616,0.017330027017101443,0.013769157785066918,1.0844097016201004,2.934466007163838,2.9696906781907293,-0.011861393944352372
2024-06-28,209.40191650390625,537.5250244140625,-0.016254135898990385,-0.016387683476886985,-0.003935146149403046,-0.003942909209555073,0.020800988326278975,0.017528320416188892,0.013805361333896869,1.0950933886107914,2.8867687978924295,2.9696906781907293,-0.02792273313421978
2024-07-01,215.49647521972656,538.6312255859375,0.02910459855178371,0.028689102367837616,0.0020579528796464963,0.002055838195402414,0.021486542525877873,0.017790674892356716,0.013921948194617633,1.099857629635812,2.970787044866904,2.970787044866904,0.0
2024-07-02,218.99610900878906,542.2561645507812,0.016239865573180134,0.01610940945444432,0.0067299086882688375,0.006707363945641035,0.021594778303039637,0.017856799166554683,0.013884513753740273,1.1072609061421084,3.0190322271220875,3.0190322271220875,0.0
